#    K_vals=np.linspace(0.1,0.115,100)
#    n=3.
#    u0=0.1
#    tstart=0.
#    tstop=200.
#    dt=0.01
#    cutoff=2000
#    u=np.array([0.0,0.0,0.05])
  0.114091   0.463796
  0.114091   0.463812
  0.114091   0.463798
  0.114242   0.463578
  0.114242   0.463597
  0.114242   0.463582
  0.114242   0.463595
  0.114242   0.463584
  0.114394   0.463363
  0.114394   0.463393
  0.114394   0.463368
  0.114394   0.463390
  0.114394   0.463371
  0.114545   0.463147
  0.114545   0.463180
  0.114545   0.463150
  0.114545   0.463176
  0.114545   0.463158
  0.114697   0.462942
  0.114697   0.462963
  0.114697   0.462941
  0.114697   0.462950
  0.114697   0.462943
  0.114848   0.462753
  0.114848   0.462726
  0.114848   0.462741
  0.114848   0.462726
  0.115000   0.462531
  0.115000   0.462506
  0.115000   0.462529
  0.115000   0.462516
