#    K_vals=np.linspace(0.1,0.115,100)
#    n=3.
#    u0=0.1
#    tstart=0.
#    tstop=350.
#    dt=0.01
#    cutoff=2000
#    u=np.array([0.0,0.0,0.05])
  0.110606   0.441123         5
  0.110758   0.442260         5
  0.110758   0.483137         5
  0.110758   0.442263         5
  0.110758   0.483138         5
  0.110758   0.442266         5
  0.110909   0.443444         5
  0.110909   0.482507         5
  0.110909   0.443447         5
  0.110909   0.482511         5
  0.110909   0.443446         5
  0.111061   0.444667         5
  0.111061   0.481836         5
  0.111061   0.444662         5
  0.111061   0.481841         5
  0.111061   0.444663         5
  0.111212   0.445931         5
  0.111212   0.481118         5
  0.111212   0.445934         5
  0.111212   0.481123         5
  0.111212   0.445933         5
  0.111364   0.447258         5
  0.111364   0.480345         5
  0.111364   0.447256         5
  0.111364   0.480345         5
  0.111364   0.447261         5
  0.111515   0.448651         5
  0.111515   0.479505         5
  0.111515   0.448655         5
  0.111515   0.479499         5
  0.111515   0.448653         5
  0.111667   0.450134         5
  0.111667   0.478574         5
  0.111667   0.450135         5
  0.111667   0.478577         5
  0.111667   0.450134         5
  0.111818   0.477540         4
  0.111818   0.451719         4
  0.111818   0.477540         4
  0.111818   0.451719         4
  0.111970   0.476350         4
  0.111970   0.453458         4
  0.111970   0.476348         4
  0.111970   0.453454         4
  0.112121   0.474950         4
  0.112121   0.455407         4
  0.112121   0.474956         4
  0.112121   0.455401         4
  0.112273   0.473257         4
  0.112273   0.457633         4
  0.112273   0.473253         4
  0.112273   0.457643         4
  0.112424   0.471225         4
  0.112424   0.460076         4
  0.112424   0.471215         4
  0.112424   0.460096         4
  0.112576   0.469144         4
  0.112576   0.462297         4
  0.112576   0.469102         4
  0.112576   0.462347         4
  0.112727   0.467437         4
  0.112727   0.463829         4
  0.112727   0.467393         4
  0.112727   0.463881         4
  0.112879   0.466320         4
  0.112879   0.464602         4
  0.112879   0.466268         4
  0.112879   0.464651         4
  0.113030   0.465631         4
  0.113030   0.464879         4
  0.113030   0.465612         4
  0.113030   0.464912         4
  0.113182   0.465213         4
  0.113182   0.464895         4
  0.113182   0.465200         4
  0.113182   0.464908         4
  0.113333   0.464910         4
  0.113333   0.464788         4
  0.113333   0.464904         4
  0.113333   0.464795         4
  0.113485   0.464664         4
  0.113485   0.464611         4
  0.113485   0.464662         4
  0.113485   0.464614         4
  0.113636   0.464435         4
  0.113636   0.464416         4
  0.113636   0.464435         4
  0.113636   0.464426         4
  0.113788   0.464224         4
  0.113788   0.464213         4
  0.113788   0.464225         4
  0.113788   0.464223         4
  0.113939   0.464016         4
  0.113939   0.464010         4
  0.113939   0.464009         4
  0.113939   0.464015         4
  0.114091   0.463802         4
  0.114091   0.463805         4
  0.114091   0.463805         4
  0.114091   0.463804         4
  0.114242   0.463586         5
  0.114242   0.463592         5
  0.114242   0.463590         5
  0.114242   0.463590         5
  0.114242   0.463592         5
  0.114394   0.463370         5
  0.114394   0.463370         5
  0.114394   0.463371         5
  0.114394   0.463372         5
  0.114394   0.463373         5
  0.114545   0.463159         5
  0.114545   0.463167         5
  0.114545   0.463165         5
  0.114545   0.463162         5
  0.114545   0.463168         5
  0.114697   0.462952         4
  0.114697   0.462954         4
  0.114697   0.462953         4
  0.114697   0.462950         4
  0.114848   0.462738         4
  0.114848   0.462738         4
  0.114848   0.462733         4
  0.114848   0.462732         4
  0.115000   0.462519         4
  0.115000   0.462523         4
  0.115000   0.462518         4
  0.115000   0.462518         4
